run_id, n, r, p, q, ratio, clique_hyp_bipart, clique_hyp_vol, clique_clique_bipart, clique_clique_vol, clique_runtime, clique_f1, approx_diff_hyp_bipart, approx_diff_hyp_vol, approx_diff_clique_bipart, approx_diff_clique_vol, approx_diff_runtime, approx_diff_f1
28, 100, 3, 0.0001, 0.00030000000000000003, 3.0, 0.007984031936127744, 1002, 0.3413173652694611, 1002.0, 0.015746116638183594, 0.5686274509803921, 0.003992015968063872, 1002, 0.33732534930139724, 1002.0, 0.2747681140899658, 0.5615763546798029
29, 100, 3, 0.0001, 0.00030000000000000003, 3.0, 0.01970954356846473, 964, 0.36203319502074693, 964.0, 0.015877723693847656, 0.6113989637305699, 0.00808080808080808, 990, 0.3414141414141414, 990.0, 0.27263402938842773, 0.5989847715736041
30, 100, 3, 0.0001, 0.00030000000000000003, 3.0, 0.020156774916013438, 893, 0.3605823068309071, 893.0, 0.016594648361206055, 0.5154639175257733, 0.010964912280701754, 912, 0.3442982456140351, 912.0, 0.35685157775878906, 0.53
31, 100, 3, 0.0001, 0.00035, 3.5, 0.01932367149758454, 1035, 0.3526570048309179, 1035.0, 0.016686201095581055, 0.5490196078431373, 0.011594202898550725, 1035, 0.3449275362318841, 1035.0, 0.29822659492492676, 0.5517241379310345
32, 100, 3, 0.0001, 0.00035, 3.5, 0.021217712177121772, 1084, 0.3579335793357934, 1084.0, 0.016933202743530273, 0.5353535353535354, 0.014611872146118721, 1095, 0.34794520547945207, 1095.0, 0.2972855567932129, 0.5174129353233832
33, 100, 3, 0.0001, 0.00035, 3.5, 0.02102376599634369, 1094, 0.3574040219378428, 1094.0, 0.01767706871032715, 0.5929648241206029, 0.012681159420289856, 1104, 0.34601449275362317, 1104.0, 0.35987329483032227, 0.6009852216748768
34, 100, 3, 0.0001, 0.00035, 3.5, 0.01881720430107527, 1116, 0.3637992831541219, 1116.0, 0.01729297637939453, 0.5128205128205128, 0.01038961038961039, 1155, 0.34372294372294376, 1155.0, 0.3148689270019531, 0.51
35, 100, 3, 0.0001, 0.00035, 3.5, 0.014705882352941176, 1088, 0.35753676470588236, 1088.0, 0.016353130340576172, 0.5671641791044776, 0.0035746201966041107, 1119, 0.3369079535299374, 1119.0, 0.31619691848754883, 0.5572139303482587
36, 100, 3, 0.0001, 0.00035, 3.5, 0.0196078431372549, 1122, 0.3529411764705882, 1122.0, 0.01706552505493164, 0.5463414634146342, 0.0071301247771836, 1122, 0.3404634581105169, 1122.0, 0.2931349277496338, 0.5174129353233832
37, 100, 3, 0.0001, 0.00035, 3.5, 0.020257826887661142, 1086, 0.35359116022099446, 1086.0, 0.01673579216003418, 0.5615763546798029, 0.009208103130755065, 1086, 0.3425414364640884, 1086.0, 0.3635835647583008, 0.5588235294117647
38, 100, 3, 0.0001, 0.00035, 3.5, 0.026450511945392493, 1172, 0.3677474402730375, 1172.0, 0.017093658447265625, 0.5743589743589743, 0.01, 1200, 0.3433333333333334, 1200.0, 0.4374725818634033, 0.5671641791044776
39, 100, 3, 0.0001, 0.00035, 3.5, 0.016216216216216217, 1110, 0.34954954954954953, 1110.0, 0.016890525817871094, 0.6568627450980392, 0.005405405405405406, 1110, 0.3387387387387387, 1110.0, 0.3082160949707031, 0.6633663366336634
