run_id,configuration_id,vertices,edge_multiplier,edges,rank,clique_bipartiteness,clique_volume,clique_runtime,diffusion_clique_bipartiteness,diffusion_clique_volume,diffusion_clique_runtime,random_bipartiteness,random_volume,random_runtime,diffusion_random_bipartiteness,diffusion_random_volume,diffusion_random_runtime
126,13,70,2,140,3,0.031630170316301706,411,0.009051084518432617,0.01904761904761905,420,0.3155965805053711,0.1271393643031785,409,0.013158798217773438,0.02857142857142857,420,1.5417356491088867
127,13,70,2,140,3,0.026634382566585957,413,0.009130477905273438,0.004761904761904762,420,0.31354665756225586,0.11428571428571428,420,0.013075828552246094,0.01904761904761905,420,1.532299518585205
128,13,70,2,140,3,0.03155339805825243,412,0.008829116821289062,0.009523809523809525,420,0.31520962715148926,0.14640198511166252,403,0.013141155242919922,0.009523809523809525,420,1.535536527633667
129,13,70,2,140,3,0.027707808564231738,397,0.008883476257324219,0.014285714285714285,420,0.3173027038574219,0.12857142857142856,420,0.013116836547851562,0.014285714285714285,420,1.5419976711273193
130,13,70,2,140,3,0.01674641148325359,418,0.009147167205810547,0.01904761904761905,420,0.31435179710388184,0.14285714285714285,420,0.013141870498657227,0.03667481662591687,409,1.544332504272461
131,14,70,4,280,3,0.05,840,0.0317082405090332,0.0380952380952381,840,0.42307186126708984,0.14285714285714285,840,0.024374008178710938,0.05476190476190476,840,2.0896143913269043
132,14,70,4,280,3,0.05441354292623942,827,0.012048721313476562,0.05,840,0.42150378227233887,0.14837153196622438,829,0.023911237716674805,0.06190476190476191,840,2.085827350616455
133,14,70,4,280,3,0.0748792270531401,828,0.029758214950561523,0.05238095238095238,840,0.4295828342437744,0.14047619047619048,840,0.02436685562133789,0.06666666666666667,840,2.100573778152466
134,14,70,4,280,3,0.06428571428571428,840,0.011952877044677734,0.05714285714285714,840,0.42513012886047363,0.1493975903614458,830,0.024226665496826172,0.05714285714285714,840,2.105050802230835
135,14,70,4,280,3,0.05952380952380952,840,0.011989831924438477,0.05952380952380952,840,0.42426133155822754,0.12380952380952381,840,0.024195432662963867,0.047619047619047616,840,2.1114518642425537
